mol_name,activity,potency
DECOY3782,Inactive,2
DECOY3954,Inactive,2
DECOY7207,Inactive,2
DECOY7276,Inactive,2
DECOY6328,Inactive,2
DECOY2254,Inactive,2
DECOY242,Inactive,2
DECOY3839,Inactive,2
DECOY604,Inactive,2
DECOY5000,Inactive,2
DECOY5525,Inactive,2
DECOY1323,Inactive,2
CHEMBL4565242,Inactive,2
DECOY209,Inactive,2
DECOY691,Inactive,2
DECOY5221,Inactive,2
DECOY1814,Inactive,2
DECOY650,Inactive,2
DECOY4045,Inactive,2
CHEMBL1598608,Inactive,2
DECOY2370,Inactive,2
DECOY5893,Inactive,2
DECOY4431,Inactive,2
DECOY5877,Inactive,2
DECOY6768,Inactive,2
DECOY4828,Inactive,2
CHEMBL133834,Inactive,2
DECOY6364,Inactive,2
DECOY2625,Inactive,2
DECOY3506,Inactive,2
DECOY3364,Inactive,2
DECOY2905,Inactive,2
DECOY6382,Inactive,2
DECOY6849,Inactive,2
DECOY3137,Inactive,2
DECOY6595,Inactive,2
DECOY2644,Inactive,2
DECOY7229,Inactive,2
DECOY4012,Inactive,2
DECOY6772,Inactive,2
DECOY7007,Inactive,2
DECOY5589,Inactive,2
DECOY1457,Inactive,2
DECOY5553,Inactive,2
DECOY2047,Inactive,2
DECOY6262,Inactive,2
DECOY3027,Inactive,2
DECOY2972,Inactive,2
DECOY5946,Inactive,2
DECOY6932,Inactive,2
DECOY9,Inactive,2
DECOY311,Inactive,2
DECOY2950,Inactive,2
DECOY6585,Inactive,2
CHEMBL406,Inactive,2
DECOY2258,Inactive,2
DECOY1278,Inactive,2
DECOY418,Inactive,2
DECOY7288,Inactive,2
DECOY1677,Inactive,2
DECOY6306,Inactive,2
DECOY2065,Inactive,2
DECOY2340,Inactive,2
DECOY7022,Inactive,2
DECOY1465,Inactive,2
DECOY6503,Inactive,2
DECOY4234,Inactive,2
DECOY6832,Inactive,2
DECOY2129,Inactive,2
DECOY1954,Inactive,2
DECOY1830,Inactive,2
DECOY1868,Inactive,2
DECOY986,Inactive,2
DECOY951,Inactive,2
DECOY6017,Inactive,2
DECOY3853,Inactive,2
DECOY7238,Inactive,2
DECOY5791,Inactive,2
DECOY3093,Inactive,2
DECOY6314,Inactive,2
DECOY6668,Inactive,2
DECOY6197,Inactive,2
DECOY4364,Inactive,2
DECOY7242,Inactive,2
DECOY724,Inactive,2
DECOY4142,Inactive,2
DECOY1922,Inactive,2
DECOY6948,Inactive,2
DECOY2398,Inactive,2
DECOY716,Inactive,2
DECOY3546,Inactive,2
DECOY264,Inactive,2
DECOY1243,Inactive,2
DECOY708,Inactive,2
DECOY4168,Inactive,2
DECOY6707,Inactive,2
DECOY7122,Inactive,2
DECOY1725,Inactive,2
CHEMBL696,Inactive,2
DECOY3937,Inactive,2
DECOY6331,Inactive,2
DECOY4428,Inactive,2
DECOY2552,Inactive,2
DECOY4093,Inactive,2
DECOY4419,Inactive,2
DECOY1463,Inactive,2
CHEMBL611,Inactive,2
DECOY7141,Inactive,2
CHEMBL622,Inactive,2
DECOY3507,Inactive,2
DECOY812,Inactive,2
DECOY34,Inactive,2
DECOY962,Inactive,2
DECOY6826,Inactive,2
CHEMBL290916,Inactive,2
DECOY3677,Inactive,2
CHEMBL238071,Inactive,2
DECOY2983,Inactive,2
DECOY5313,Inactive,2
DECOY614,Inactive,2
DECOY633,Inactive,2
DECOY5128,Inactive,2
DECOY3803,Inactive,2
DECOY3867,Inactive,2
DECOY7172,Inactive,2
DECOY3386,Inactive,2
DECOY4744,Inactive,2
DECOY4346,Inactive,2
DECOY7165,Inactive,2
DECOY2795,Inactive,2
DECOY4101,Inactive,2
CHEMBL60889,Inactive,2
DECOY5858,Inactive,2
DECOY312,Inactive,2
DECOY291,Inactive,2
DECOY5252,Inactive,2
DECOY950,Inactive,2
DECOY6111,Inactive,2
DECOY3527,Inactive,2
DECOY3566,Inactive,2
DECOY6680,Inactive,2
DECOY2993,Inactive,2
DECOY2362,Inactive,2
DECOY2981,Inactive,2
CHEMBL1076211,Inactive,2
DECOY3028,Inactive,2
DECOY1721,Inactive,2
DECOY3254,Inactive,2
DECOY5828,Inactive,2
DECOY2271,Inactive,2
DECOY1704,Inactive,2
DECOY7114,Inactive,2
DECOY745,Inactive,2
DECOY3069,Inactive,2
DECOY1501,Inactive,2
DECOY4469,Inactive,2
CHEMBL975,Inactive,2
DECOY1332,Inactive,2
DECOY4015,Inactive,2
DECOY6140,Inactive,2
DECOY1055,Inactive,2
DECOY3817,Inactive,2
DECOY5121,Inactive,2
DECOY2222,Inactive,2
DECOY5620,Inactive,2
CHEMBL27577,Inactive,2
DECOY6117,Inactive,2
CHEMBL115769,Inactive,2
DECOY1181,Inactive,2
DECOY964,Inactive,2
DECOY3196,Inactive,2
DECOY1928,Inactive,2
DECOY5307,Inactive,2
DECOY3761,Inactive,2
DECOY5113,Inactive,2
DECOY1102,Inactive,2
DECOY5983,Inactive,2
DECOY4994,Inactive,2
DECOY4979,Inactive,2
DECOY6897,Inactive,2
DECOY959,Inactive,2
DECOY5140,Inactive,2
DECOY5890,Inactive,2
CHEMBL1148,Inactive,2
DECOY5674,Inactive,2
DECOY446,Inactive,2
DECOY7218,Inactive,2
DECOY7292,Inactive,2
DECOY1937,Inactive,2
CHEMBL1729,Inactive,5.472
DECOY6611,Inactive,2
CHEMBL509,Inactive,2
DECOY6150,Inactive,2
DECOY5762,Inactive,2
DECOY3104,Inactive,2
DECOY5316,Inactive,2
CHEMBL547,Inactive,2
DECOY839,Inactive,2
DECOY2746,Inactive,2
CHEMBL1390,Inactive,2
CHEMBL2347006,Inactive,2
DECOY1354,Inactive,2
DECOY953,Inactive,2
DECOY4867,Inactive,2
DECOY161,Inactive,2
DECOY3812,Inactive,2
DECOY5990,Inactive,2
DECOY3124,Inactive,2
DECOY453,Inactive,2
DECOY54,Inactive,2
DECOY1264,Inactive,2
DECOY4563,Inactive,2
CHEMBL131,Inactive,2
DECOY4010,Inactive,2
DECOY7355,Inactive,2
DECOY801,Inactive,2
DECOY5763,Inactive,2
DECOY5139,Inactive,2
DECOY558,Inactive,2
DECOY4175,Inactive,2
DECOY5616,Inactive,2
DECOY6238,Inactive,2
CHEMBL891,Inactive,2
DECOY3043,Inactive,2
DECOY6660,Inactive,2
DECOY1345,Inactive,2
DECOY4998,Inactive,2
DECOY2480,Inactive,2
DECOY3114,Inactive,2
DECOY632,Inactive,2
CHEMBL35,Inactive,2
DECOY207,Inactive,2
DECOY5746,Inactive,2
DECOY4856,Inactive,2
DECOY675,Inactive,2
DECOY6128,Inactive,2
DECOY1144,Inactive,2
DECOY867,Inactive,2
DECOY5991,Inactive,2
DECOY7225,Inactive,2
DECOY2656,Inactive,2
DECOY1009,Inactive,2
DECOY1475,Inactive,2
DECOY89,Inactive,2
DECOY5591,Inactive,2
DECOY2714,Inactive,2
CHEMBL453,Inactive,2
DECOY4540,Inactive,2
DECOY2952,Inactive,2
DECOY5923,Inactive,2
DECOY2245,Inactive,2
DECOY3947,Inactive,2
DECOY6318,Inactive,2
CHEMBL606359,Inactive,4.59
DECOY2550,Inactive,2
DECOY6224,Inactive,2
CHEMBL485549,Inactive,2
DECOY1796,Inactive,2
DECOY2610,Inactive,2
DECOY5876,Inactive,2
DECOY5505,Inactive,2
DECOY860,Inactive,2
DECOY3251,Inactive,2
DECOY371,Inactive,2
CHEMBL1236282,Inactive,2
DECOY2704,Inactive,2
DECOY4192,Inactive,2
DECOY4062,Inactive,2
DECOY2989,Inactive,2
DECOY4125,Inactive,2
DECOY6365,Inactive,2
DECOY3703,Inactive,2
DECOY5494,Inactive,2
DECOY1451,Inactive,2
DECOY2977,Inactive,2
DECOY1538,Inactive,2
DECOY63,Inactive,2
DECOY574,Inactive,2
DECOY799,Inactive,2
DECOY3523,Inactive,2
DECOY3951,Inactive,2
DECOY2139,Inactive,2
DECOY864,Inactive,2
DECOY6594,Inactive,2
DECOY1486,Inactive,2
DECOY5569,Inactive,2
DECOY6626,Inactive,2
CHEMBL1393,Inactive,2
DECOY2621,Inactive,2
DECOY4166,Inactive,2
DECOY3580,Inactive,2
DECOY1086,Inactive,2
DECOY3975,Inactive,2
DECOY2934,Inactive,2
CHEMBL1626,Inactive,2
CHEMBL2111238,Inactive,5.301
DECOY6870,Inactive,2
DECOY3591,Inactive,2
DECOY6261,Inactive,2
DECOY1662,Inactive,2
DECOY3094,Inactive,2
DECOY5383,Inactive,2
DECOY1111,Inactive,2
DECOY4491,Inactive,2
DECOY304,Inactive,2
DECOY5246,Inactive,2
CHEMBL757,Inactive,2
DECOY1652,Inactive,2
CHEMBL1909065,Inactive,2
DECOY2435,Inactive,2
DECOY620,Inactive,2
DECOY6934,Inactive,2
DECOY3980,Inactive,2
DECOY3553,Inactive,2
DECOY6115,Inactive,2
DECOY7146,Inactive,2
DECOY6518,Inactive,2
DECOY2317,Inactive,2
DECOY2409,Inactive,2
DECOY6007,Inactive,2
DECOY3269,Inactive,2
DECOY6113,Inactive,2
DECOY6406,Inactive,2
DECOY851,Inactive,2
DECOY354,Inactive,2
DECOY1719,Inactive,2
DECOY2389,Inactive,2
DECOY6591,Inactive,2
DECOY1681,Inactive,2
DECOY7102,Inactive,2
DECOY6749,Inactive,2
DECOY883,Inactive,2
DECOY5718,Inactive,2
DECOY896,Inactive,2
DECOY1530,Inactive,2
DECOY1379,Inactive,2
DECOY6065,Inactive,2
DECOY4351,Inactive,2
DECOY1393,Inactive,2
DECOY1743,Inactive,2
CHEMBL923,Inactive,2
CHEMBL283196,Inactive,2
DECOY6681,Inactive,2
CHEMBL606813,Inactive,5.159
CHEMBL870,Inactive,2
DECOY5691,Inactive,2
DECOY532,Inactive,2
DECOY5981,Inactive,2
CHEMBL595988,Inactive,4.205
DECOY5199,Inactive,2
DECOY4594,Inactive,2
DECOY457,Inactive,2
DECOY4837,Inactive,2
DECOY5603,Inactive,2
CHEMBL1089,Inactive,2
DECOY4338,Inactive,2
DECOY4512,Inactive,2
DECOY3336,Inactive,2
DECOY4506,Inactive,2
DECOY4624,Inactive,2
DECOY6379,Inactive,2
DECOY2916,Inactive,2
DECOY1820,Inactive,2
DECOY1860,Inactive,2
DECOY5218,Inactive,2
DECOY4444,Inactive,2
DECOY3055,Inactive,2
DECOY2443,Inactive,2
DECOY1848,Inactive,2
DECOY5225,Inactive,2
DECOY2670,Inactive,2
DECOY3836,Inactive,2
DECOY2863,Inactive,2
DECOY7143,Inactive,2
CHEMBL101600,Inactive,2
DECOY2051,Inactive,2
DECOY443,Inactive,2
CHEMBL24441,Inactive,2
CHEMBL36994,Inactive,2
DECOY2518,Inactive,2
DECOY98,Inactive,2
DECOY2239,Inactive,2
DECOY4646,Inactive,2
CHEMBL452861,Inactive,2
DECOY3554,Inactive,2
DECOY6998,Inactive,2
DECOY3165,Inactive,2
CHEMBL384467,Inactive,2
DECOY1896,Inactive,2
DECOY171,Inactive,2
DECOY1294,Inactive,2
DECOY4742,Inactive,2
DECOY3601,Inactive,2
DECOY2436,Inactive,2
CHEMBL72,Inactive,2
DECOY4275,Inactive,2
DECOY3322,Inactive,2
DECOY5406,Inactive,2
DECOY7192,Inactive,2
DECOY1365,Inactive,2
DECOY3013,Inactive,2
DECOY4327,Inactive,2
DECOY3532,Inactive,2
DECOY5321,Inactive,2
DECOY2207,Inactive,2
DECOY5749,Inactive,2
DECOY1025,Inactive,2
DECOY3212,Inactive,2
DECOY3158,Inactive,2
DECOY1689,Inactive,2
DECOY333,Inactive,2
CHEMBL1466,Inactive,2
DECOY1680,Inactive,2
DECOY6766,Inactive,2
CHEMBL389621,Inactive,2
DECOY1249,Inactive,2
DECOY5685,Inactive,2
DECOY5144,Inactive,2
DECOY6454,Inactive,2
DECOY5586,Inactive,2
DECOY1762,Inactive,2
CHEMBL44618,Inactive,2
DECOY7387,Inactive,2
DECOY3548,Inactive,2
DECOY4542,Inactive,2
DECOY579,Inactive,2
DECOY2101,Inactive,2
DECOY4025,Inactive,2
DECOY3063,Inactive,2
DECOY6494,Inactive,2
DECOY4258,Inactive,2
DECOY6873,Inactive,2
DECOY4481,Inactive,2
DECOY2012,Inactive,2
DECOY277,Inactive,2
DECOY3882,Inactive,2
DECOY4897,Inactive,2
DECOY5760,Inactive,2
DECOY2594,Inactive,2
DECOY167,Inactive,2
CHEMBL6466,Inactive,2
DECOY1544,Inactive,2
DECOY4625,Inactive,2
DECOY3992,Inactive,2
DECOY4671,Inactive,2
DECOY1360,Inactive,2
DECOY5792,Inactive,2
DECOY61,Inactive,2
DECOY6394,Inactive,2
DECOY6609,Inactive,2
DECOY30,Inactive,2
CHEMBL685,Inactive,2
DECOY3637,Inactive,2
DECOY1669,Inactive,2
DECOY2812,Inactive,2
DECOY1993,Inactive,2
DECOY3702,Inactive,2
DECOY485,Inactive,2
CHEMBL960,Inactive,2
DECOY5926,Inactive,2
DECOY6381,Inactive,2
DECOY806,Inactive,2
DECOY5682,Inactive,2
DECOY6836,Inactive,2
DECOY5078,Inactive,2
DECOY123,Inactive,2
DECOY3779,Inactive,2
DECOY6159,Inactive,2
DECOY6458,Inactive,2
DECOY281,Inactive,2
DECOY873,Inactive,2
DECOY4505,Inactive,2
DECOY4911,Inactive,2
DECOY1887,Inactive,2
DECOY1353,Inactive,2
CHEMBL1201237,Inactive,2
CHEMBL439,Inactive,2
DECOY5402,Inactive,2
DECOY6044,Inactive,2
CHEMBL1370,Inactive,2
DECOY6104,Inactive,2
DECOY5200,Inactive,2
DECOY3577,Inactive,2
DECOY6844,Inactive,2
DECOY2391,Inactive,2
DECOY3426,Inactive,2
DECOY2164,Inactive,2
DECOY3037,Inactive,2
DECOY1541,Inactive,2
DECOY2832,Inactive,2
DECOY2794,Inactive,2
CHEMBL1908008,Inactive,2
DECOY4983,Inactive,2
DECOY3967,Inactive,2
DECOY789,Inactive,2
DECOY3038,Inactive,2
DECOY1087,Inactive,2
DECOY1288,Inactive,2
DECOY4556,Inactive,2
DECOY5897,Inactive,2
DECOY6927,Inactive,2
DECOY3852,Inactive,2
DECOY6230,Inactive,2
DECOY2632,Inactive,2
DECOY1300,Inactive,2
DECOY3153,Inactive,2
DECOY2246,Inactive,2
DECOY597,Inactive,2
DECOY5614,Inactive,2
CHEMBL1651906,Inactive,2
DECOY1753,Inactive,2
CHEMBL15770,Inactive,2
DECOY5860,Inactive,2
DECOY3894,Inactive,2
DECOY6809,Inactive,2
DECOY3463,Inactive,2
DECOY948,Inactive,2
DECOY7130,Inactive,2
CHEMBL934,Inactive,2
DECOY6027,Inactive,2
DECOY6520,Inactive,2
DECOY6031,Inactive,2
DECOY5729,Inactive,2
DECOY4473,Inactive,2
DECOY2285,Inactive,2
DECOY1589,Inactive,2
DECOY1211,Inactive,2
DECOY18,Inactive,2
CHEMBL70927,Inactive,2
DECOY4926,Inactive,2
DECOY388,Inactive,2
DECOY1930,Inactive,2
DECOY4680,Inactive,2
DECOY6200,Inactive,2
CHEMBL1200748,Inactive,2
DECOY5472,Inactive,2
DECOY6274,Inactive,2
DECOY3430,Inactive,2
DECOY5519,Inactive,2
DECOY2791,Inactive,2
DECOY7038,Inactive,2
DECOY7150,Inactive,2
DECOY2153,Inactive,2
DECOY6685,Inactive,2
DECOY2555,Inactive,2
DECOY460,Inactive,2
DECOY1873,Inactive,2
DECOY40,Inactive,2
DECOY5772,Inactive,2
DECOY6835,Inactive,2
DECOY6863,Inactive,2
DECOY2016,Inactive,2
CHEMBL27,Inactive,2
DECOY5405,Inactive,2
CHEMBL424,Inactive,2
DECOY5794,Inactive,2
DECOY1421,Inactive,2
DECOY2818,Inactive,2
DECOY3792,Inactive,2
DECOY747,Inactive,2
DECOY5695,Inactive,2
DECOY5779,Inactive,2
DECOY2583,Inactive,2
DECOY2184,Inactive,2
CHEMBL917,Inactive,2
DECOY2915,Inactive,2
DECOY3276,Inactive,2
DECOY6292,Inactive,2
CHEMBL2105617,Inactive,2
DECOY1758,Inactive,2
DECOY3466,Inactive,2
DECOY2976,Inactive,2
DECOY6121,Inactive,2
DECOY5516,Inactive,2
DECOY6857,Inactive,2
DECOY2692,Inactive,2
DECOY7255,Inactive,2
DECOY1,Inactive,2
DECOY5320,Inactive,2
DECOY1720,Inactive,2
DECOY847,Inactive,2
DECOY1319,Inactive,2
DECOY690,Inactive,2
DECOY3692,Inactive,2
DECOY3175,Inactive,2
CHEMBL2203597,Inactive,4.652
CHEMBL878,Inactive,2
DECOY4557,Inactive,2
DECOY3362,Inactive,2
DECOY6605,Inactive,2
DECOY776,Inactive,2
DECOY6682,Inactive,2
DECOY5837,Inactive,2
DECOY1429,Inactive,2
DECOY2369,Inactive,2
DECOY2140,Inactive,2
CHEMBL1201356,Inactive,2
DECOY3648,Inactive,2
DECOY2252,Inactive,2
CHEMBL1200679,Inactive,2
DECOY1194,Inactive,2
DECOY363,Inactive,2
DECOY3783,Inactive,2
DECOY6634,Inactive,2
DECOY4468,Inactive,2
DECOY245,Inactive,2
DECOY7380,Inactive,2
DECOY5822,Inactive,2
DECOY3410,Inactive,2
DECOY7259,Inactive,2
DECOY1880,Inactive,2
CHEMBL435,Inactive,2
DECOY3796,Inactive,2
DECOY6539,Inactive,2
DECOY5457,Inactive,2
DECOY85,Inactive,2
DECOY3514,Inactive,2
DECOY875,Inactive,2
DECOY7393,Inactive,2
DECOY2580,Inactive,2
DECOY6985,Inactive,2
DECOY5333,Inactive,2
CHEMBL258583,Inactive,5.416
DECOY3473,Inactive,2
DECOY394,Inactive,2
CHEMBL817,Inactive,2
DECOY6679,Inactive,2
DECOY6067,Inactive,2
DECOY2855,Inactive,2
CHEMBL1762,Inactive,2
DECOY6862,Inactive,2
DECOY5239,Inactive,2
DECOY3010,Inactive,2
DECOY901,Inactive,2
DECOY4030,Inactive,2
DECOY5479,Inactive,2
DECOY739,Inactive,2
DECOY3499,Inactive,2
CHEMBL608,Inactive,2
DECOY3295,Inactive,2
DECOY6639,Inactive,2
DECOY5578,Inactive,2
DECOY4686,Inactive,2
DECOY5642,Inactive,2
DECOY3396,Inactive,2
DECOY1490,Inactive,2
DECOY1228,Inactive,2
CHEMBL434,Inactive,2
CHEMBL1105,Inactive,2
DECOY4631,Inactive,2
DECOY107,Inactive,2
DECOY2534,Inactive,2
DECOY7362,Inactive,2
DECOY3831,Inactive,2
DECOY104,Inactive,2
DECOY2918,Inactive,2
DECOY682,Inactive,2
DECOY5705,Inactive,2
DECOY7370,Inactive,2
DECOY5327,Inactive,2
DECOY5929,Inactive,2
DECOY1291,Inactive,2
DECOY7241,Inactive,2
DECOY7179,Inactive,2
CHEMBL1201151,Inactive,2
DECOY2575,Inactive,2
DECOY735,Inactive,2
DECOY3265,Inactive,2
DECOY1508,Inactive,2
DECOY6926,Inactive,2
DECOY1667,Inactive,2
DECOY4976,Inactive,2
DECOY214,Inactive,2
DECOY1423,Inactive,2
DECOY2302,Inactive,2
CHEMBL686,Inactive,2
DECOY4315,Inactive,2
DECOY2265,Inactive,2
DECOY3671,Inactive,2
DECOY7018,Inactive,2
DECOY6743,Inactive,2
DECOY4196,Inactive,2
DECOY741,Inactive,2
DECOY5689,Inactive,2
DECOY3611,Inactive,2
DECOY3849,Inactive,2
DECOY5663,Inactive,2
DECOY4021,Inactive,2
DECOY4798,Inactive,2
DECOY7367,Inactive,2
DECOY3335,Inactive,2
DECOY833,Inactive,2
DECOY426,Inactive,2
CHEMBL438,Inactive,2
CHEMBL154,Inactive,2
DECOY4348,Inactive,2
DECOY1864,Inactive,2
DECOY2897,Inactive,2
DECOY2078,Inactive,2
DECOY5724,Inactive,2
DECOY5660,Inactive,2
DECOY5118,Inactive,2
DECOY7245,Inactive,2
DECOY5904,Inactive,2
DECOY6216,Inactive,2
DECOY222,Inactive,2
DECOY7057,Inactive,2
DECOY5108,Inactive,2
DECOY1483,Inactive,2
DECOY2193,Inactive,2
DECOY6213,Inactive,2
DECOY3722,Inactive,2
DECOY1124,Inactive,2
DECOY7357,Inactive,2
DECOY4029,Inactive,2
DECOY6459,Inactive,2
DECOY3664,Inactive,2
DECOY5332,Inactive,2
DECOY2226,Inactive,2
DECOY3562,Inactive,2
DECOY2896,Inactive,2
DECOY5119,Inactive,2
DECOY2640,Inactive,2
DECOY3403,Inactive,2
DECOY5743,Inactive,2
CHEMBL316561,Inactive,2
DECOY2923,Inactive,2
DECOY4648,Inactive,2
DECOY5455,Inactive,2
DECOY3572,Inactive,2
DECOY4255,Inactive,2
DECOY5382,Inactive,2
CHEMBL483819,Inactive,5.301
DECOY5829,Inactive,2
DECOY4826,Inactive,2
DECOY1936,Inactive,2
DECOY416,Inactive,2
DECOY5891,Inactive,2
DECOY444,Inactive,2
DECOY4730,Inactive,2
DECOY3799,Inactive,2
DECOY6622,Inactive,2
DECOY7128,Inactive,2
DECOY447,Inactive,2
DECOY5859,Inactive,2
DECOY43,Inactive,2
DECOY2081,Inactive,2
DECOY2733,Inactive,2
DECOY6097,Inactive,2
DECOY7173,Inactive,2
DECOY608,Inactive,2
DECOY2231,Inactive,2
DECOY1836,Inactive,2
DECOY2751,Inactive,2
DECOY4002,Inactive,2
DECOY6754,Inactive,2
DECOY6909,Inactive,2
DECOY1320,Inactive,2
DECOY2242,Inactive,2
DECOY3201,Inactive,2
DECOY6436,Inactive,2
DECOY4326,Inactive,2
DECOY5693,Inactive,2
DECOY1289,Inactive,2
DECOY5624,Inactive,2
CHEMBL241694,Inactive,2
DECOY6043,Inactive,2
DECOY1173,Inactive,2
DECOY2889,Inactive,2
DECOY5270,Inactive,2
DECOY5781,Inactive,2
DECOY6648,Inactive,2
DECOY1701,Inactive,2
DECOY6090,Inactive,2
DECOY5444,Inactive,2
DECOY1674,Inactive,2
DECOY2590,Inactive,2
DECOY3091,Inactive,2
CHEMBL1909049,Inactive,2
DECOY5537,Inactive,2
DECOY1741,Inactive,2
DECOY1080,Inactive,2
DECOY5036,Inactive,2
DECOY1413,Inactive,2
DECOY6092,Inactive,2
DECOY6790,Inactive,2
DECOY6831,Inactive,2
DECOY6486,Inactive,2
DECOY5900,Inactive,2
DECOY4600,Inactive,2
DECOY4568,Inactive,2
DECOY2203,Inactive,2
DECOY1306,Inactive,2
DECOY3583,Inactive,2
DECOY179,Inactive,2
DECOY1350,Inactive,2
DECOY4711,Inactive,2
DECOY401,Inactive,2
DECOY6286,Inactive,2
CHEMBL1873703,Inactive,2
DECOY5412,Inactive,2
DECOY4262,Inactive,2
DECOY5670,Inactive,2
DECOY2777,Inactive,2
DECOY5612,Inactive,2
DECOY6098,Inactive,2
DECOY125,Inactive,2
CHEMBL926,Inactive,2
CHEMBL3183075,Inactive,2
DECOY4232,Inactive,2
DECOY5725,Inactive,2
DECOY4955,Inactive,2
DECOY640,Inactive,2
DECOY4928,Inactive,2
CHEMBL799,Inactive,2
DECOY807,Inactive,2
DECOY4074,Inactive,2
DECOY3795,Inactive,2
DECOY990,Inactive,2
DECOY3736,Inactive,2
CHEMBL133434,Inactive,2
DECOY96,Inactive,2
DECOY685,Inactive,2
DECOY6910,Inactive,2
CHEMBL841,Inactive,2
DECOY5576,Inactive,2
DECOY27,Inactive,2
DECOY144,Inactive,2
DECOY1521,Inactive,2
DECOY7185,Inactive,2
CHEMBL402794,Inactive,2
DECOY7049,Inactive,2
CHEMBL185,Inactive,2
DECOY2672,Inactive,2
DECOY5204,Inactive,2
DECOY1609,Inactive,2
DECOY397,Inactive,2
DECOY1803,Inactive,2
DECOY6099,Inactive,2
DECOY6202,Inactive,2
DECOY4361,Inactive,2
DECOY5164,Inactive,2
DECOY4076,Inactive,2
DECOY2334,Inactive,2
DECOY1687,Inactive,2
DECOY3560,Inactive,2
DECOY121,Inactive,2
DECOY2962,Inactive,2
DECOY2007,Inactive,2
DECOY1382,Inactive,2
DECOY7187,Inactive,2
DECOY4691,Inactive,2
DECOY7371,Inactive,2
DECOY6330,Inactive,2
DECOY1054,Inactive,2
DECOY7344,Inactive,2
DECOY7042,Inactive,2
DECOY3378,Inactive,2
DECOY4289,Inactive,2
DECOY6900,Inactive,2
DECOY5495,Inactive,2
CHEMBL458019,Inactive,2
DECOY2616,Inactive,2
DECOY301,Inactive,2
DECOY7307,Inactive,2
DECOY2091,Inactive,2
DECOY5141,Inactive,2
DECOY6093,Inactive,2
DECOY1904,Inactive,2
DECOY7254,Inactive,2
DECOY2037,Inactive,2
DECOY3481,Inactive,2
DECOY5841,Inactive,2
DECOY697,Inactive,2
DECOY1658,Inactive,2
DECOY4292,Inactive,2
DECOY2347,Inactive,2
DECOY5276,Inactive,2
DECOY3672,Inactive,2
DECOY5608,Inactive,2
DECOY3807,Inactive,2
DECOY3123,Inactive,2
DECOY3806,Inactive,2
DECOY4581,Inactive,2
DECOY6144,Inactive,2
DECOY6413,Inactive,2
DECOY1724,Inactive,2
DECOY2636,Inactive,2
DECOY1116,Inactive,2
DECOY5069,Inactive,2
DECOY2128,Inactive,2
DECOY7231,Inactive,2
DECOY5871,Inactive,2
DECOY2524,Inactive,2
DECOY4106,Inactive,2
DECOY3023,Inactive,2
DECOY1839,Inactive,2
CHEMBL443,Inactive,2
DECOY5823,Inactive,2
DECOY913,Inactive,2
DECOY4228,Inactive,2
CHEMBL1567463,Inactive,2
DECOY898,Inactive,2
DECOY1458,Inactive,2
DECOY1495,Inactive,2
CHEMBL291338,Inactive,2
DECOY547,Inactive,2
DECOY180,Inactive,2
DECOY5426,Inactive,2
DECOY6951,Inactive,2
DECOY1949,Inactive,2
DECOY92,Inactive,2
DECOY3842,Inactive,2
DECOY4658,Inactive,2
DECOY4846,Inactive,2
DECOY6963,Inactive,2
DECOY670,Inactive,2
CHEMBL30008,Inactive,2
DECOY3199,Inactive,2
DECOY2589,Inactive,2
DECOY4400,Inactive,2
DECOY5265,Inactive,2
DECOY1265,Inactive,2
CHEMBL902,Inactive,2
CHEMBL178,Inactive,2
DECOY1099,Inactive,2
DECOY6636,Inactive,2
CHEMBL460499,Inactive,2
DECOY7346,Inactive,2
DECOY4453,Inactive,2
DECOY5259,Inactive,2
DECOY1551,Inactive,2
DECOY1012,Inactive,2
DECOY2186,Inactive,2
CHEMBL242273,Inactive,2
DECOY6106,Inactive,2
DECOY3460,Inactive,2
DECOY6996,Inactive,2
DECOY4199,Inactive,2
CHEMBL1172,Inactive,2
DECOY1488,Inactive,2
DECOY5975,Inactive,2
DECOY6358,Inactive,2
DECOY6485,Inactive,2
DECOY4212,Inactive,2
CHEMBL942,Inactive,2
DECOY4622,Inactive,2
DECOY3266,Inactive,2
DECOY2335,Inactive,2
CHEMBL1149,Inactive,2
DECOY4910,Inactive,2
DECOY2701,Inactive,2
CHEMBL63560,Inactive,2
DECOY1527,Inactive,2
DECOY4210,Inactive,2
DECOY836,Inactive,2
DECOY299,Inactive,2
DECOY6070,Inactive,2
DECOY6087,Inactive,2
DECOY6782,Inactive,2
DECOY1943,Inactive,2
DECOY3118,Inactive,2
DECOY6380,Inactive,2
CHEMBL4649901,Inactive,2
DECOY5136,Inactive,2
CHEMBL456807,Inactive,2
DECOY4968,Inactive,2
DECOY6166,Inactive,2
DECOY2891,Inactive,2
DECOY943,Inactive,2
DECOY4832,Inactive,2
DECOY4778,Inactive,2
DECOY4847,Inactive,2
DECOY1141,Inactive,2
DECOY6587,Inactive,2
DECOY6490,Inactive,2
DECOY3164,Inactive,2
DECOY1673,Inactive,2
DECOY7368,Inactive,2
DECOY2322,Inactive,2
CHEMBL1046,Inactive,2
DECOY1043,Inactive,2
DECOY4429,Inactive,2
DECOY6361,Inactive,2
DECOY2361,Inactive,2
DECOY4963,Inactive,2
CHEMBL103,Inactive,2
DECOY194,Inactive,2
DECOY4086,Inactive,2
DECOY383,Inactive,2
DECOY1114,Inactive,2
DECOY2614,Inactive,2
DECOY709,Inactive,2
